censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,USCD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
403321,2016,Diamond Bar,Diamond Bar,Diamond Bar,3,4,0,20,52,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403322,2016,Diamond Bar,Diamond Bar,Diamond Bar,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403323,2016,Diamond Bar,Diamond Bar,Diamond Bar,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403324,2016,Diamond Bar,Diamond Bar,Diamond Bar,3,4,0,29,55,39,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403325,2016,Unincorporated Diamond Bar,Diamond Bar,Unincorporated Diamond Bar,3,4,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403401,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
403402,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
403403,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403404,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403405,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403406,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403407,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403408,2016,Walnut,Walnut,Walnut,3,1,0,29,55,39,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403500,2016,Unincorporated Covina,Covina,Unincorporated Covina,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403600,2016,Covina,Covina,Covina,3,5,0,9,18,32,No,No,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
403702,2016,Covina,Covina,Covina,3,5,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403703,2016,San Dimas,San Dimas,San Dimas,3,5,0,22,41,32,No,Yes,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
403721,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403722,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801,2016,Charter Oak,Charter Oak,Charter Oak,3,5,0,22,48,32,Yes,No,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
403802,2016,Charter Oak,Charter Oak,Charter Oak,3,5,0,22,41,32,No,No,0,0,0,0,2,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
403901,2016,Glendora,Glendora,Glendora,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403902,2016,Glendora,Glendora,Glendora,3,5,0,25,48,32,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
404000,2016,Citrus,Citrus,Citrus,3,1,0,9,15,32,No,No,11,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
404100,2016,Citrus,Citrus,Citrus,3,1,0,22,48,32,No,No,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
404201,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
404202,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404301,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
404302,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404401,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
404402,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,Yes,No,4,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
404501,2016,Azusa,Azusa,Azusa,3,1,0,9,15,32,No,No,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
404503,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
404504,2016,Azusa,Azusa,Azusa,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404600,2016,Irwindale,Irwindale,Irwindale,3,1,0,9,15,32,Yes,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
404701,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,Yes,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
404702,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404703,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,8,0,0,3,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
404801,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
404802,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
404803,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
404901,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
404902,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,Yes,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
404903,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,Yes,No,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
405001,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,9,0,0,0,4,1,0,1,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
405002,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
405101,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
405102,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,Yes,No,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
405201,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
405202,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405203,2016,Baldwin Park,Baldwin Park,Baldwin Park,3,1,0,22,48,32,No,No,2,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
405301,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405302,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405400,2016,Vincent,Vincent,Vincent,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405500,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405600,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405701,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405702,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
405800,2016,Covina,Covina,Covina,3,5,0,9,18,32,No,No,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
405900,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
406000,2016,Covina,Covina,Covina,3,5,0,9,18,32,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406101,2016,Covina,Covina,Covina,3,5,0,22,48,32,Yes,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
406102,2016,Covina,Covina,Covina,3,5,0,22,48,32,No,No,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
406200,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
406300,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406402,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406411,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406412,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406500,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
406601,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
406602,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406701,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406702,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,Yes,No,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
406800,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,Yes,No,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
406901,2016,West Puente Valley,West Puente Valley,West Puente Valley,3,1,0,22,48,32,No,No,7,0,0,0,0,1,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
406902,2016,West Puente Valley,West Puente Valley,West Puente Valley,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407001,2016,West Puente Valley,West Puente Valley,West Puente Valley,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002,2016,City of Industry,Industry,City of Industry,3,1,0,22,48,32,No,No,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
407101,2016,La Puente,La Puente,La Puente,3,1,0,9,18,32,Yes,No,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
407102,2016,La Puente,La Puente,La Puente,3,1,0,9,18,32,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
407200,2016,La Puente,La Puente,La Puente,3,1,0,9,18,32,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
407301,2016,West Puente Valley,West Puente Valley,West Puente Valley,3,1,0,22,48,32,No,No,2,0,0,1,2,3,0,1,2,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
407302,2016,West Puente Valley,West Puente Valley,West Puente Valley,3,1,0,22,48,32,Yes,No,0,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
407400,2016,West Covina,West Covina,West Covina,3,1,0,9,18,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501,2016,Valinda,Valinda,Valinda,3,1,0,22,48,32,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
407502,2016,Valinda,Valinda,Valinda,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407601,2016,La Puente,La Puente,La Puente,3,1,0,22,57,32,No,No,6,0,0,1,0,1,1,3,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
407602,2016,La Puente,La Puente,La Puente,3,1,0,22,57,32,No,No,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
407701,2016,La Puente,La Puente,La Puente,3,1,0,22,57,32,No,No,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
407702,2016,La Puente,La Puente,La Puente,3,1,0,22,57,32,No,No,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
407801,2016,City of Industry,Industry,City of Industry,3,1,0,22,48,32,No,No,1,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
407802,2016,City of Industry,Industry,City of Industry,3,1,0,22,48,32,No,No,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
407900,2016,Valinda,Valinda,Valinda,3,1,0,9,18,32,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
408003,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408004,2016,West Covina,West Covina,West Covina,3,1,0,22,48,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408005,2016,West Covina,West Covina,West Covina,3,1,0,29,55,32,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408006,2016,West Covina,West Covina,West Covina,3,1,0,29,55,32,No,No,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
408133,2016,West Covina,West Covina,West Covina,3,1,0,22,55,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408134,2016,West Covina,West Covina,West Covina,3,1,0,29,55,32,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408135,2016,West Covina,West Covina,West Covina,3,1,0,29,55,32,No,No,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
408136,2016,West Covina,West Covina,West Covina,3,1,0,29,55,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408137,2016,West Covina,West Covina,West Covina,3,1,0,22,55,32,No,No,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
408138,2016,South San Jose Hills,South San Jose Hills,South San Jose Hills,3,1,0,22,57,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408139,2016,South San Jose Hills,South San Jose Hills,South San Jose Hills,3,1,0,22,57,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408140,2016,South San Jose Hills,South San Jose Hills,South San Jose Hills,3,1,0,22,57,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408141,2016,South San Jose Hills,South San Jose Hills,South San Jose Hills,3,1,0,22,55,32,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408202,2016,City of Industry,Industry,City of Industry,3,1,0,22,57,32,No,No,10,0,0,0,0,6,0,2,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
408211,2016,City of Industry,Industry,City of Industry,3,1,0,22,55,32,No,No,18,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
408212,2016,Unincorporated Rowland Heights,Rowland Heights,Rowland Heights,3,4,0,29,55,39,No,No,2,0,0,4,1,1,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
408301,2016,Avocado Heights,Avocado Heights,Avocado Heights,3,1,0,22,57,32,No,No,22,0,0,0,4,10,2,6,0,7,19,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61
408302,2016,Avocado Heights,Avocado Heights,Avocado Heights,3,1,0,22,57,32,No,No,2,0,0,0,0,20,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
408303,2016,Avocado Heights,Avocado Heights,Avocado Heights,3,1,0,22,57,32,No,No,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
